OTU	Status4	Status5
1b4b875426c9b10dd2b309a941544da7	Rhizosphere	No
e439db53b0874425fa8811f52200fd89	Rhizosphere	No
934b9429a87ab7aa1ce7a600928b22a0	Rhizosphere	No
55383b74e1e6bfddbd6e8f544c0a3993	Rhizosphere	No
91a6e09b30cff093448f26a80b816ee7	Bulk	No
20e69a09c2cda9def781c5b3ae3648f3	Rhizosphere	No
314b03a620a48ad162a1bc9c512e9620	Rhizosphere	No
2ea7e780f27dd7e3b1a2ebba03f4a91d	Root_endosphere	No
cf7bee9cf5a13f84532886b1e8c0ab66	Phyllosphere	Also_bulk
7828d747234dbfc3456357c70172accd	Rhizosphere	No
04c0fd9deec2974d4cb368e631e81079	Rhizosphere	No
7c2b2babe111bf6cdede193926bcc0a6	Bulk	No
4ff90ba91be5ecc1a45b87e2b4c28891	Root_endosphere	No
d201e953732a9d49e3216851b853f999	Bulk	No
8b28efe737885898d7f4d0604f6eba03	Rhizosphere	No
b8d7ad95f0ab3402399024d2c7c3b729	Root_endosphere	No
87207684b5b4b328458d33ffe38ae4bc	Rhizosphere	No
4ba126104e3939e271d51691846ccd06	Rhizosphere	No
90dab939672bf12869e4907f3cb973cc	Bulk	No
f0fd577fc7aab871e9df7f8ecb2db844	Bulk	No
cfa64d02b5eeb7ba0aa94f848cf49acf	Phyllosphere	No
e2253b251112e321f40ae184aa8460ae	Rhizosphere	No
369955ab3b26ad160486197c472543f8	Bulk	No
51a9c7e0e94cae90ca82287a0aeac9d3	Bulk	No
d246293ba7be993e095dd9e6735a16d0	Rhizosphere	No
a05edb6b7b9211acbdddc883e7e0bf85	Bulk	No
1df1d542e9557704b5ce647ebc031733	Bulk	No
d3107abbd85dd4c8d461c77ad9c8e6f1	Rhizosphere	No
35fb18645ebcf68ff6de180964cc0790	Bulk	No
3628db5fe971b27fb1ea1352c0dbc5a7	Rhizosphere	No
c6abf2d957b36d35df568b7eca6327d6	Rhizosphere	No
ef66dad7b163c5f07b4db66e1720b455	Phyllosphere	Also_bulk
5659be37780f467064400116633af498	Root_endosphere	No
768ef88e0576f01d13a89886bceca3a6	Bulk	No
849a5811e5e4b3defe2439273831ba74	Bulk	No
11154773a8fa747222e03309d24f6f4c	Bulk	No
2fd1aa0f3682a5b8fa4b88e3eab9d2ba	Bulk	No
8e9b8225486e42d6cfe3bee90da66bb8	Bulk	No
71e8681c99334beed6a92e5e2b80109f	Root_endosphere	No
77847ee5b38615658335f43507d0c683	Rhizosphere	No
680e3a00a19517212dd6988378b3b03a	Bulk	No
8debe44b2858cb064ce3c5a99a31fd09	Rhizosphere	No
694cb75190b14c001bf2803d280c48ab	Bulk	No
fbbf5c9821a9bf1a67d02d1c753d356e	Bulk	No
9921914087a9e9127fe77842e22f05dc	Root_endosphere	No
505ea169ac4af986fc2a620daf34cf37	Rhizosphere	No
cbc01a8d3b17244e801e2429bf1d2d53	Rhizosphere	No
29b9b0c2d3a36ff404bfba4cb63aca1e	Rhizosphere	No
701056b26b58792b53adfbb3d8d8c94d	Rhizosphere	No
dca646420d3f7600612d063d33e175e8	Root_endosphere	No
aadc403943211f41cca5934e2a4838c4	Rhizosphere	No
1b88df61d88056c4e853d86ba5159776	Rhizosphere	No
53fd78ef14f6dde8a505f8890adaf7c7	Bulk	No
0967af361a2a9894e6a75f09b4e1d1fc	Rhizosphere	No
2f86ab2ad0a5c38161787ff311f9aa00	Rhizosphere	No
99e788edb360fd84bd0b270aec33b036	Rhizosphere	No
75a66524049c5a9bf4d87d3646d9464a	Bulk	No
75101c134820181865f2959b9a9bbe90	Rhizosphere	No
6ad3f666836b5fcdc9e04c0508b30d76	Root_endosphere	No
e8f39abb7c1008e1235454b7f79994fa	Rhizosphere	No
478a6dabd66921164ee221116bb2b7c8	Bulk	No
ad4acf6a9a0cd32cd3067118dc299d10	Bulk	No
201e0ba3b9e47a889d74268c5125aae8	Root_endosphere	No
4a49eec0aecec49a677aeaabe15e2e34	Bulk	No
c47d4233cb7a9ff91a70e1d8b768215d	Rhizosphere	No
eb02056176e71e0b82f488965f7b537f	Rhizosphere	No
1aeeed01fcfbbfa0f95509ef09438df9	Rhizosphere	No
bfa1aea205be206e832b96bbc24777f1	Bulk	No
cf32bba6db45adeec9f5ebfb38a5633d	Bulk	No
495592103b458f170179e746208a14e6	Root_endosphere	No
ac5c5a7f48a1c599185cbf418b97af8f	Bulk	No
e8c80c1460159f3d85d5af03f7f0a619	Rhizosphere	No
924d403984b558bded0d2f9e42d44bc6	Bulk	No
f4dd8a3336c3824da4bd490c193976b4	Rhizosphere	No
7fe163eb4a8aab809e02edd505444241	Bulk	No
cd5c404026cf1c69dae84f85ddd23d03	Bulk	No
93952f4e49543ffaee6504be1e85a350	Rhizosphere	No
e8e2c514804c9ce02c5f4e1565ded347	Rhizosphere	No
ea280401ad9889e4d9b1c494784b077c	Phyllosphere	No
5a8a55c4247a09fcf48b4e04221b5f1f	Root_endosphere	No
85b7559f3688bfef6ae9a695e2e569a1	Root_endosphere	No
c725c1627926f7e39eae01668935e3bf	Bulk	No
9ef8a0de33e70432d14e01c0b55985f3	Bulk	No
1dfdfa58222c845f9474f5d627db97bd	Rhizosphere	No
885f2188829cd0369abf6296f6deeb6d	Rhizosphere	No
12c9caef39ed9409472f43b69f5026d4	Root_endosphere	No
8261c71df8f2ca04c452de4996edecd3	Rhizosphere	No
3ecb69d14f29b0d94815e9a8d3f7ea3b	Bulk	No
d2f42b5b19453abbb62aa00e4f9e7dcf	Bulk	No
77495e1f204a916e43afb3f85b800138	Rhizosphere	No
d3c86009b41f1b5e6d039dff614412c8	Root_endosphere	No
c0f14681e444b16d48b8a1fed6cbf19b	Rhizosphere	No
715afdde76c050e15f8ce84b5b5101a7	Rhizosphere	No
7341d743d07f6227800b0608e124a911	Bulk	No
3a762264878e5b3c87c88e2264be144c	Rhizosphere	No
b95e931efbe21c9b06608b943cfab9de	Rhizosphere	No
d5bca70313e39c1ac40e229ba8f522a2	Root_endosphere	No
811745b4eb4f5756fe8bc96296597948	Bulk	No
eab74af0aae8e8728196557c006dc3d7	Bulk	No
a0fd6f0ad04bca7236a7fa529917b0d4	Rhizosphere	No
eb45f72b96e11c872b157e6d69b0414a	Bulk	No
ac5a29097e868683780c899593abe9d9	Root_endosphere	No
1c277c2c771f54c02797d2880c120309	Rhizosphere	No
3885b257073d2cc1ef39e1b314bf5683	Rhizosphere	No
e5e73625f9f98c0531295e88ea9e1d83	Bulk	No
40863eceb17213a014fe529e48d11689	Rhizosphere	No
3be02592b5a6c9281946a55e44fe6fd7	Bulk	No
41f865078d53b80aa8081ea9698b506d	Bulk	No
91a1289455b2e10c5a0fd086ea384dc3	Bulk	No
8a09eb941a9b5f7612a230cc74c9b421	Bulk	No
4fdbb3776c2c7b421f27489cb5b72c3e	Rhizosphere	No
b1cd694fd2ea650cc5ba8c6ef5cde0f4	Phyllosphere	Also_bulk
66432b65cc67f0451849a0622b29cbfd	Rhizosphere	No
89da2ec545380028506dfa0a2dd3f07c	Bulk	No
383de87c4268a0358f18e2449a8f508d	Bulk	No
41866bf15b4ed90a917e43e93073a9f3	Bulk	No
e2e425ae362f43fe0dd1af35f5d610d2	Rhizosphere	No
a63e7a6d05afe55e5f2a6e08d6471cb6	Rhizosphere	No
da2307365fdd8fea4dbec15bbed0bc7c	Phyllosphere	Also_bulk
82a878c66b6301e0d7f161a9f9c62ea1	Bulk	No
6e4c58faf77e37ca64df78910f29c241	Bulk	No
3a2ff3982ad611a7f1103d1647765966	Rhizosphere	No
478a24c35eae9e009e81dccb7026569a	Bulk	No
9ac19b06ea6212f1260e929291492f35	Bulk	No
1d4d87a218fdac7d053ea62f54e64520	Bulk	No
4c9bc0b086802bb0887f73556efb9465	Phyllosphere	No
81d243fadff6ee46f9e667d83ace40ef	Rhizosphere	No
ede995fcfa0a794576000dcbece6cf0f	Bulk	No
52e94fd0c5b7064131b3f8ac1f083221	Rhizosphere	No
700eef88d33ea9635f11059a3fa4cf9d	Rhizosphere	No
143229458b99ef8a101c9589be36630f	Root_endosphere	No
a3eb965915904fca83341edc85f0ceff	Rhizosphere	No
1d33109a38cdc1cf2d69b89df5632a67	Root_endosphere	No
d04ec87fa4364dbb9083a683ca62d414	Bulk	No
b60c88fbe9b2f558ff8d7177ccd7fcd2	Rhizosphere	No
e371b0170fe77a9c00eef294f45b6465	Rhizosphere	No
717c7f304201710715d728de16be3880	Root_endosphere	No
c09399372ee8a9757c1f55227ff26078	Bulk	No
b998fff26c8be4c65cdfb21e2061d0a3	Rhizosphere	No
414b4048419200be140c30a1c6187705	Root_endosphere	No
4560e6e75c19183a577979bbc06f2b82	Bulk	No
43df6745daf42c469965bb4dfb59865d	Rhizosphere	No
4caa9b018f9d3e32b66300b62751d00c	Root_endosphere	No
67334a50e286fe97b3707068690f49b7	Bulk	No
0790d2d42018b58ac643f5d0771b0f9f	Bulk	No
f615cbd78ff73cf0fb5812a893a5ebff	Root_endosphere	No
45255e37a0f54c4116fec3fbb2872dfe	Bulk	No
8e88c41e952fca63f6b554625795a3fd	Bulk	No
565626914b2f672603e794cdf3a49e57	Rhizosphere	No
61bb1cddd25b4ecc85a77f08c4a626d5	Bulk	No
af1a4691c366e5beb842e754598e6c72	Root_endosphere	No
56780a3856693f0a8c5f2988c3ca0784	Rhizosphere	No
b2614b5302d295f64e2f24832f556506	Rhizosphere	No
9880419973571e3344bef0b345b40601	Bulk	No
0f5777db460e1fc33e9372b0b8206f44	Rhizosphere	No
0879305100b84c672d67a5e5ad21bd1e	Root_endosphere	No
20254865c8090f9d1f572d07ff080bf8	Bulk	No
b7223148aa39457da908d59a7611a145	Root_endosphere	No
0ddc1e18ff4dd0495e0cc65d967b1fe7	Bulk	No
ca45ff3a55b47aa65ee4aba5c8403ef5	Root_endosphere	No
15a10097a51c4bfb5641d3e65f1333c7	Bulk	No
dd42fe824c3362456bbce9b234545e8e	Rhizosphere	No
66f6b643fc6a4a158bf0a0a15eb90af4	Bulk	No
2283b3caf7e955ab28512e94d9c79caa	Rhizosphere	No
4a2e659c53e1e0d15dfb3def9b29e336	Bulk	No
83e9cc8f961b77d768eb1ee9256427dc	Rhizosphere	No
f17fe43eff8cce619e7d0abdbacc3016	Rhizosphere	No
e9197ca116da0dc09483291ad92d92d3	Rhizosphere	No
acc0b09b88e583371534fecd0446ca6a	Bulk	No
8dc680a1f7f45d67a5d27697ba38462d	Rhizosphere	No
5b440df0ae0802e6acbcc838fb60c637	Bulk	No
38c74e1aa34fbff9210cd71db4eea9e3	Root_endosphere	No
b4b5cc6beec11d1cf7007cacd559c6d0	Rhizosphere	No
f39395b553ae972ee3ef44049d547b82	Bulk	No
083b7cd30451d7dd9abaa91d77d7575c	Rhizosphere	No
fcffa59a0bc232de469054f6331c98b1	Rhizosphere	No
7691b18b825b61397e7b512fc3f6da62	Bulk	No
2a39962458038ff64106ff756461d6c0	Root_endosphere	No
65112353a2302e5f4f3ac6c14dedfedd	Bulk	No
32d4c8066d28476513654920f09173b2	Bulk	No
ef30b242bd5a7761e75d28ae4f4e3d37	Bulk	No
f53f8e8560eac72184f577472cda9492	Rhizosphere	No
d3ea1140d70298621d97ec21d346a3c3	Rhizosphere	No
bdd45eb887ffae2704c1ab71d213affd	Bulk	No
6a52f607cf1d43a78bb0bcd105e8c6f9	Rhizosphere	No
fb8186ef5c99eca76c9940761d19bd96	Bulk	No
fa1c745ce081dace592ead0fb8633c5e	Bulk	No
4f6632323aa595a3cfd2dd9f9b8f17ba	Bulk	No
53a9e62398262837959e42843783c71e	Rhizosphere	No
34879ef0c6b6928ba098aae1b5ee66fa	Bulk	No
72f9fb5c455b0d41e634f3108a201e8c	Bulk	No
25c814e3f03e9dc9bf6d9cf2cbcb48e6	Rhizosphere	No
964688231ba26defa07838403df89e2a	Bulk	No
aae7fd92a7da0b8352ce116c721b09be	Bulk	No
af03149949b139dd4472dfe1726dc16a	Bulk	No
ba0817aeeac68b00bc66cee3c87234c3	Bulk	No
4b7e743849c99573b53583f97f931eb9	Rhizosphere	No
daffbacc626924ffb17362c974816cf1	Bulk	No
3a0e45792d2543ada5dd2ce1d1469135	Root_endosphere	No
6f0e33904223da859a50eff0d0d8d164	Rhizosphere	No
5c3b0e19b802749ac6fdcddb88075141	Bulk	No
ac939a3b2ef0628bae83971accd4d97e	Bulk	No
62bde566be4b5ffe673a2daf82dedf8a	Rhizosphere	No
8aff2d69afd57f757b2c49b644e30f28	Rhizosphere	No
f0e553ecefa06933ddbbd979bba49988	Bulk	No
f8e572741bd0903389fd506a6fbac58c	Bulk	No
b198a47e3f12308d77ffae9771a4facc	Rhizosphere	No
cc3f2b666bf378b3e63ca64c79181f6d	Rhizosphere	No
628500afb0bc5d9a9be630c3c214f4a4	Root_endosphere	No
b5dd55f7175d77b28689e0bc13be2278	Rhizosphere	No
d486760d6f805ff543544452ff88b539	Phyllosphere	Also_bulk
985a4d0e3e0a59404766337fd9961972	Rhizosphere	No
d6c760bf4d29255d6312b5bbc33d0038	Rhizosphere	No
3d60770116f1b7b46efeec55b4f3852c	Rhizosphere	No
64601c0a8000203d1db1b24d47684967	Bulk	No
bc63f9756041f054f30a5d9277f3a288	Rhizosphere	No
0cf31283ada748fde9366dce52ee281d	Rhizosphere	No
a1b4d01521b727fe25ccd40a99cfff5e	Rhizosphere	No
b580e8c8925f7bdc9b1aae709649a6c1	Bulk	No
f58919a53d27e7ae2ba8c72928e095ca	Rhizosphere	No
290bc7f37ddc1e0b0ddf59238eada9ed	Root_endosphere	No
85bf20d92d5cb4e67e40c41b892d6a1b	Root_endosphere	No
3706dd8b560cb16a9e709defb52bc6f3	Bulk	No
a46cd9073e72bb858feee14718634c17	Bulk	No
06e7876af4c0ace5fe69e003bc9da8d6	Rhizosphere	No
feda83ff8736aa3fb4410c0897fc28e7	Rhizosphere	No
59346bda81c7dcb851283af40ac864ca	Rhizosphere	No
23e11dc7250a96682dcf6a6f3efbd4a1	Root_endosphere	No
abba904065dadafe2d0f647ce56889e7	Bulk	No
0b2233f88834e0fcdf6e5e05025d35d4	Bulk	No
641ddc8545483cda7447b6451932fd8d	Rhizosphere	No
f59ca06f4ab835663f04050a5a9f4fcf	Root_endosphere	No
8ae10c95a1c78410fcdf4a08eef8d7e7	Bulk	No
0296ee58e94c3f65c99619284ba50eed	Rhizosphere	No
1a668aef478b8b05c96274f829a50836	Rhizosphere	No
d4ff46b3d3d7f64bae7655eac7ee99d5	Bulk	No
7cd8b1667a81e6d10f3f7e22c193f445	Phyllosphere	No
4eaedc1514f309f086f36238b89befcb	Root_endosphere	No
143eea7486150c6b9098108516a82b58	Root_endosphere	No
642de7f7ee16dacd8de96c5a2fd10c4e	Rhizosphere	No
a97d718d2160bcd31f507cfb916a96bc	Rhizosphere	No
381a8ecd777af00f7c91c4ad5ce74067	Rhizosphere	No
c6c220df187e91d029b0f112ae55ac0c	Rhizosphere	No
e9f71042defb99538b0dc1ba7d47707b	Bulk	No
3a504c47ff7a766b4b86b46569a2f938	Rhizosphere	No
aae27747a7ef5f677485608d4311eb9f	Rhizosphere	No
034d9f530e1c4555dd61bdca23c850dd	Root_endosphere	No
2ef0a3d644558f201224e7eb668032b4	Root_endosphere	No
7654ac995e733d3c995c42bfd0179c68	Root_endosphere	No
223baee2122900e37c87225e638e1ed3	Rhizosphere	No
25b2c86c2695018ef0d39de73ff7e50e	Rhizosphere	No
db9c8ac88fd861af86d9e7f354ba4f8f	Rhizosphere	No
e58df1dd75d5a1d33440bad37bf4ae13	Rhizosphere	No
7c622ce96ba11ec43ef45827ed3c83f3	Bulk	No
2ffb144c09145402a1056413d2e4eb0c	Rhizosphere	No
a388a05f1a97b54e3723b18938133bfd	Rhizosphere	No
a52adece74419a9a75c968cf0d911f72	Root_endosphere	No
c7ba2aae94cbe0284443a7c62f35dad0	Phyllosphere	Also_bulk
5257a44a1305ee32d90e3688d0c59ca5	Rhizosphere	No
9fe662a8e7f00bfa557cd3fbe80ab42f	Rhizosphere	No
bb46183a7a669b8552369230f2da72dd	Rhizosphere	No
bab1f14e691faa0fc630f77cbf0f3523	Rhizosphere	No
5590e1a00d8404f86296d32c273ea2df	Root_endosphere	No
2d9cc7c42ff8b27b88205ca212b59fe3	Root_endosphere	No
a31e03462bb327bbfa620de7ad77c782	Root_endosphere	No
f50e26be2371785b92cd1bc8faa57038	Rhizosphere	No
8c7f85d334636d827fbc5e4e5a50480f	Root_endosphere	No
43c016556e9b7f3e0ad7c6f558d46a06	Bulk	No
01428d389cb4aaa5afed5225ae44fb96	Rhizosphere	No
fc7caedcf744cb1e8c112d65de35725d	Rhizosphere	No
cfd7a2a218d0f33273ba017700586bf3	Root_endosphere	No
76cee39364a53df3ba1c1ec05ba5fc36	Bulk	No
b42703827532a15625c00b481242c5e1	Root_endosphere	No
f4c6b4fb6890c5d2be7866196d1debd3	Bulk	No
2700740548a2163d268765d144071095	Root_endosphere	No
da68ce5b652659c217a896301ddfb1e6	Bulk	No
e97c1ae9c20ac681b182b6c85a2b8153	Rhizosphere	No
2a62ce64d866b2c69e3e4fc55686559d	Bulk	No
19780380773770697f7bc60a98048587	Bulk	No
011ac4ce13db0a5672151faea73477f0	Bulk	No
62942e9e8b1e905476e9c9ba9a1d42a0	Bulk	No
2087bf82b56a4a9341619f85c099dec8	Bulk	No
89a6e0e03627e7efc554b487ce40d700	Bulk	No
bc335dc47ec5219dc70fd94b78962f66	Root_endosphere	No
ff92d0a2c4250443d6eba064d461280c	Bulk	No
0d0198da6823e56a46e6092593569459	Bulk	No
a0aea8c34926930f77171f11264c9975	Root_endosphere	No
b1a5e0ea151c918d7268b19391d0bc9d	Rhizosphere	No
f4636ea01b1f5f4193a432b67f39779f	Phyllosphere	Also_bulk
282dd94c855d3fc94a71712459e8deb5	Bulk	No
cb55f0bf0f116b89e47fc87a72e4252b	Bulk	No
11a2141933a4fa31c344b723f8731ab9	Bulk	No
f34701586bc7b143f9209bb66b1aeace	Rhizosphere	No
24e8e6f35d75d1c17c5aa64c8bf05f7d	Bulk	No
12f8653047d4de1833e06d8c8e192e3e	Root_endosphere	No
d61e7cac6101e32f8db5149a796285ad	Bulk	No
03e9b40e9804627198637007c8122fe8	Rhizosphere	No
c84f0bd60a8a1e7d6f021b17e22c66f9	Rhizosphere	No
749a5ad83aec10f41b992f8d0e0bcd36	Rhizosphere	No
8ef54deae4443abae13ec4b504673c39	Bulk	No
063f610215bc69ba77ec83e79fd5e241	Rhizosphere	No
b2c0b593bb9b472dfab119d812ebb458	Bulk	No
2a8235056724999aa67d3cb05006aff5	Root_endosphere	No
b2930b02f58d647eb38385874b46d0d1	Bulk	No
640b3f2a8bfab3e14c8dbd9adfaaacf9	Rhizosphere	No
41efb9c659e3f27235c2996549fe0f9c	Rhizosphere	No
7886941bd55f115927b64eb91cb997e5	Bulk	No
e71197871145ca113b392af56bb67476	Bulk	No
5a909c279b3a6e91fc5e0344640ab886	Rhizosphere	No
c9c7b860efc7b87b8eaa0c0219562408	Bulk	No
9ebe07bb49a600e24e7e699e5bae2256	Root_endosphere	No
85a83ad43cabbf8c52a6dc4597af6cd6	Bulk	No
a6b579bcd0eaa005011bd0543cdd7fe9	Bulk	No
f4ae370c82fc91be2831ae2dc9f9e64a	Rhizosphere	No
a205a75073d17ff03337515a7cb41cdb	Bulk	No
2062c48496c3e48cb2f559a8e015b465	Root_endosphere	No
a42ba556a99c4b87d9958bd9ac2c6afa	Rhizosphere	No
7adea62a7878060bf608546b42f15ee9	Root_endosphere	No
675ef77ff2b0773de06cf3fe0858f4e9	Bulk	No
1e2ea0fe73ffb67550979b47305158d1	Bulk	No
efe34c53274d2e4bfc50d90c95d0bdf5	Bulk	No
2415b215eb2f393517564b61d8fd584a	Bulk	No
3d3fce9e88e155ceb8e5c94903e7387e	Root_endosphere	No
a5387ccb67280be92d663e51fc514a43	Rhizosphere	No
3992c1ad421b1f611951e3ddbee06def	Rhizosphere	No
db1eb4abe2999d1b3587c00d66be2076	Bulk	No
453e253896b0ec7ea4de387471a60180	Bulk	No
ea6a32e7238ae591b4d7b0cdc5272a26	Phyllosphere	Also_bulk
66533c47d13d0e5bab48180099152019	Bulk	No
7f3f88246d17f9dbc1c5edad0d146754	Rhizosphere	No
dc044ff4dbbb24c0f84cbfab9333fd9f	Root_endosphere	No
58210a40dea07bae6761347b07577ea2	Bulk	No
dacdfd71dfc34553bacd19ed61de2362	Rhizosphere	No
746182e4e85eeff36815ed091a940aee	Rhizosphere	No
76d0987ab9d4dfc02ec00fda1ed378ff	Bulk	No
7f6784a3165a4e8d039bf9c905e20f11	Rhizosphere	No
11b930dc7407372f630f73b580cdd66a	Rhizosphere	No
2ddf7a9b9d0962db8f6fc68dad6f68eb	Bulk	No
b8aa73221de9c936f3f2b97e55b4c83c	Bulk	No
10fb47171b83150511d71e0ce016d41b	Bulk	No
9dbe89959e59c29e0c35a4cc23a76c71	Bulk	No
5830e8022c651b73452f9426cfaa9783	Bulk	No
f9db474ec35bae283d9375883c2e113f	Bulk	No
8466c1fc0be1b1ed562fa4070b3dd11c	Bulk	No
4dbb8f5490c7368a1d6e2d4b9786aa39	Bulk	No
6b01557c52d8d3b84f0706471b4b1f9c	Rhizosphere	No
1b7708115a94c038e4b0ea69a2261fe8	Bulk	No
4fd42e2d5a04316c158c6ec0f778e6eb	Rhizosphere	No
46dd96ebe022e41f637d22900b17b27e	Bulk	No
06a24ed7473f7b911991fdaa3caee618	Rhizosphere	No
497a2bed24c253d1bf79f6ecf351c668	Bulk	No
a01d9e7aaeeb0d0e1265158ab8c3344a	Rhizosphere	No
714a689001b11b582d37144be66b99e2	Root_endosphere	No
a578fea4ad75f419e7cf8deba08fcb57	Bulk	No
0c40b79a2dad846c362323c0a595f583	Bulk	No
60f9f36e8f2d014b0754a40aae3ceace	Phyllosphere	Also_bulk
120d90bc93fca91b6dd10c3b51a564f4	Bulk	No
2c65120f968b3931a3801a108b5496ee	Rhizosphere	No
2fce757fc9423404ea6d339409747d29	Bulk	No
13c4eb69298976f1d23b9f0625900720	Rhizosphere	No
aebba63312516c88eebfd56167d1cbac	Bulk	No
a0a78b764f245f955741fd1b661d5b8c	Bulk	No
a94b3ed02e83cfe63fe0d88232c952b8	Rhizosphere	No
1512b3a080bbfe9f37f80e8587d568d6	Rhizosphere	No
e59a63c8a9f78002e3727c0850a22cd2	Bulk	No
a1133af211b2c85618c50fe13a86c7be	Root_endosphere	No
9d10935fa84d97d88bb0be1d00d5bd96	Rhizosphere	No
1998209d237962af67e2fa0ba3bb0e29	Rhizosphere	No
20bfd3850d5f49ebc7eca9a4d39dc5a6	Rhizosphere	No
3e12da6d2dae2c022ee362290d8e6f2b	Bulk	No
4fd450f6c70a3ca413578f3162efb2d4	Rhizosphere	No
f0c7648ba19e0e246a6fbc8fd575ab93	Phyllosphere	No
b0e887d50801f758fdfbfb1821653915	Root_endosphere	No
14768a2b5eb5865e1717a30aca4261e4	Rhizosphere	No
f359d6b12d6df77fce3684238719e6c2	Phyllosphere	No
1df28dd4f35e7191c08e08410fdbfdaa	Bulk	No
72ebec1581e0125b980cf2411ff88789	Bulk	No
210aa163cf5172a02be5ce7d9176ef5f	Rhizosphere	No
21d7b366296159cc03211513140c8fb8	Rhizosphere	No
6e6465e9a7c09bccf2bf69d035a94844	Bulk	No
434ba104aac5bda364c5dd1dc3b57be5	Root_endosphere	No
530f207d5c13cd36ea929dbd5aec05e3	Bulk	No
a847f242a41ba03cafad9081a1add9b9	Rhizosphere	No
fa9672cc398c92e88245b5413dc426d8	Root_endosphere	No
7356db4f81a336f657e969ad98a062d7	Root_endosphere	No
036e8b1dec3693f3cff9067da53d3c08	Rhizosphere	No
ceea7a6e1c44b4e5aca0589c1bfdd39d	Root_endosphere	No
a256163646e34db87ba762a4b5bdf0d1	Rhizosphere	No
ad13d816d2a0fddf111cf241d698c726	Bulk	No
30bd17d3729b00e4f80ae261904844d9	Bulk	No
3e20decb7aef6c010294e715ee929ae8	Bulk	No
7f2c7bf1aaeb26f84fba9124a5517cc6	Bulk	No
dddb87c7dd6906d11f809f04fbf0d7dd	Bulk	No
97d637cdef44fe71a493a30f2c2bc06e	Bulk	No
ba9e3d2bb0bbae1ad8b76e9d32ccb7d8	Root_endosphere	No
7c87114931a6421ad8590b983aa26204	Bulk	No
9630f4e1e1b3fd95ee16b4bee5fdcc96	Rhizosphere	No
2f7674791ba55aa15ea5f1569a0f9cf8	Rhizosphere	No
bbba730423f218dd2135f6e31a14a4f2	Rhizosphere	No
bd195e291d55465effd761bc407d1a91	Rhizosphere	No
dc4f87eca4879cb81f34e9bd7e2b44ce	Bulk	No
6662422a367fe45ed42038ee359ccc7c	Bulk	No
909b0005a27bea61d47f37010fd803a8	Root_endosphere	No
d2dbca0a470249836e90889c91eead54	Rhizosphere	No
6b375c71eaf53900f4973174b4ed2079	Rhizosphere	No
070ae58c80304bb266122e4d6231a062	Rhizosphere	No
136504e8aa4031af68ca99b594ed8b76	Rhizosphere	No
4c605776f29ca68bc21bad5d6f16c3f6	Rhizosphere	No
3af81771c1d1444b614367dcdeea4474	Bulk	No
ca79b441d14bf5c4a04a36c16f03e39c	Root_endosphere	No
4630f82e1616a29c95d730b988c42156	Rhizosphere	No
e4bbd44af849c05638e83bfe1ded83db	Root_endosphere	No
068680c95ec33bc4a0c017946757d6df	Rhizosphere	No
d03e32ad55ad37ba305bea9b3fc1b51b	Bulk	No
4fb8444a2b4165732f2c6d4a6a27d22d	Rhizosphere	No
ac983b27927f9b3566a8cbd9f2be6381	Rhizosphere	No
4afb0205ff98ad9c1555cdf5053f3551	Bulk	No
d2e9c352bbb6a0d3e108604f11436034	Rhizosphere	No
2a50dcb8a40f4d5d481bc9e9d3d3a78c	Rhizosphere	No
9d40332438c2f473de61425e59d5c2da	Rhizosphere	No
eb3465dd823d9b0ff1fa1c330479f742	Bulk	No
17a385e0c2c09081227e916e9663a077	Rhizosphere	No
02170e8050e92f48993268184f7454a2	Rhizosphere	No
82094205333c57ce006fdc59b6ccc20c	Rhizosphere	No
dcb253766c4e6e56ee70cced1f94ef64	Rhizosphere	No
ef03d7ace2977a2ff5b694ed8568e13d	Rhizosphere	No
512fe211ca43c90c962c17a01a08f6c3	Rhizosphere	No
6d34d7b482d38536c49cf93309d5d162	Bulk	No
793caa02a6f616c488de01bb8998d157	Root_endosphere	No
1539bc4cd229454a91ac495d908e9ee5	Bulk	No
4e511887695ce85d987a7abdbfd438fd	Rhizosphere	No
bb2b6c3ed3cbb1bef11841c1479fb0de	Bulk	No
abac0f55f5f4d6d7a07c76c58f2def8d	Rhizosphere	No
59282b644f597643662c6d800e19092b	Rhizosphere	No
0049cb63acf734d858c158f11747a219	Rhizosphere	No
e48052b1ce6dead705518fbd32619720	Rhizosphere	No
efd0f628c8ecc3eb7bbde05fed4fea97	Rhizosphere	No
d0a91042579764c4fad73b62a1c12508	Rhizosphere	No
6602891dbe543e4122a3ef9265592b14	Bulk	No
882f96b7ce7cd7895a6157e905a50879	Bulk	No
40c7df1163daf7b0de57e58c9976c12a	Bulk	No
18f05aabe238432075140e53fdaec29c	Bulk	No
bfe4c53b9f547cfc0a4e8d284dfa5b16	Root_endosphere	No
7c233dff42d37f025b5412fbdbfee193	Root_endosphere	No
7209031c0c432fd142c1f7b7ac6dfbe8	Bulk	No
dd175dfc1477e64d3e27c875ee66f32b	Bulk	No
20ddc0a04f8250ee8c5a3be7f46a1d0d	Rhizosphere	No
2e4628c556ab8756ba3117f098a6e089	Rhizosphere	No
25ce5730b33f214e39a9229310baae83	Bulk	No
6a3fa355a362cfe31b2acd0fdc73b1ec	Root_endosphere	No
101763b3dfe1ac2125197aa1ec683e35	Rhizosphere	No
